detection_time,magnitude,Houang&Beroza_(TM),Yoon_(FAST),Horton_(STA/LTA),Ogwary_(STA/LTA),Mousavi_(CRED)
2010-08-09T19:39:34.850000Z,-0.3012,1,1,0,0,0
2010-08-09T19:58:15.780000Z,-0.40061,1,0,0,0,1
2010-08-09T20:08:41.290000Z,0.05189,1,0,0,0,1
2010-08-09T20:09:57.020000Z,0.24321,1,0,0,0,1
2010-08-09T20:21:37.040000Z,-0.03078,1,1,0,0,1
2010-08-09T20:22:59.790000Z,-0.26639,1,1,0,0,0
2010-08-09T20:23:37.430000Z,-0.34813,1,1,0,0,0
2010-08-09T20:46:00.250000Z,0.15298,1,1,0,0,1
2010-08-09T20:50:55.000000Z,0.25458,1,1,0,0,0
2010-08-09T22:36:30.700000Z,-0.28031,0,1,0,0,0
2010-08-09T22:58:02.850000Z,0.3577,1,1,0,0,0
2010-08-09T23:11:50.930000Z,1.8133,1,1,0,1,1
2010-08-09T23:38:31.750000Z,-0.46866,1,1,0,0,0
2010-08-09T23:41:13.090000Z,-0.3325,1,1,0,0,0
2010-08-09T23:44:16.460000Z,-0.00202,1,1,0,0,1
2010-08-10T00:24:41.850000Z,-0.25597,1,1,0,0,1
2010-08-10T01:17:29.410000Z,-0.12078,1,1,0,0,0
2010-08-10T01:20:38.600000Z,-0.47767,1,1,0,0,0
2010-08-10T01:22:54.470000Z,0.21373,1,1,0,0,0
2010-08-10T02:02:51.560000Z,0.2707,1,1,0,0,1
2010-08-10T02:12:51.510000Z,0.0602,1,0,0,0,1
2010-08-10T02:17:56.850000Z,-0.47232,1,0,0,0,0
2010-08-10T05:40:11.870000Z,-0.27961,1,1,0,0,0
2010-08-10T06:26:47.220000Z,0.57171,1,1,0,0,1
2010-08-10T06:34:55.330000Z,-1.09996,1,0,0,0,0
2010-08-10T06:56:34.680000Z,1.8175,1,1,0,0,1
2010-08-10T07:07:24.280000Z,-1.22478,1,0,0,0,0
2010-08-10T09:26:06.250000Z,-0.25634,1,1,0,0,0
2010-08-10T09:35:49.590000Z,0.26218,1,1,0,0,0
2010-08-10T10:57:55.360000Z,-0.06473,1,1,0,0,0
2010-08-10T11:02:08.120000Z,-0.1227,1,1,0,0,0
2010-08-10T11:07:56.380000Z,0.10816,1,1,0,0,0
2010-08-10T11:25:49.990000Z,1.4121,1,1,0,0,1
2010-08-10T11:28:44.870000Z,0.0978,1,1,0,0,0
2010-08-10T11:36:23.510000Z,0.20959,1,1,0,0,0
2010-08-10T12:03:59.190000Z,-0.09015,1,1,0,0,1
2010-08-10T12:07:45.870000Z,-0.07206,1,1,0,0,1
2010-08-10T12:30:44.800000Z,-0.81131,0,1,0,0,0
2010-08-10T13:43:08.340000Z,0.19481,1,0,0,0,0
2010-08-10T13:49:40.620000Z,1.1908,1,1,0,0,0
2010-08-10T13:59:06.300000Z,0.13052,1,1,0,0,1
2010-08-10T13:59:59.280000Z,-0.20865,1,0,0,0,0
2010-08-10T14:08:08.870000Z,-0.30379,1,0,0,0,0
2010-08-10T16:13:22.710000Z,-0.25731,1,0,0,0,1
2010-08-10T16:26:26.410000Z,-0.52505,1,0,0,0,0
2010-08-10T17:23:28.510000Z,-0.03874,1,1,0,0,0
2010-08-10T18:05:51.400000Z,-0.28292,1,1,0,0,1
2010-08-10T18:06:52.030000Z,-1.32006,1,1,0,0,0
2010-08-10T18:29:18.630000Z,0.0844,1,0,0,0,1
2010-08-10T19:03:45.350000Z,0.31568,1,1,0,0,1
2010-08-10T19:14:31.890000Z,0.62669,1,1,0,0,0
2010-08-10T20:07:53.730000Z,0.22661,1,1,0,0,0
2010-08-10T21:04:49.960000Z,0.22774,1,1,0,0,0
2010-08-10T21:22:26.350000Z,0.6417,1,1,0,0,0
2010-08-10T21:24:55.430000Z,0.16424,1,1,0,0,1
2010-08-10T21:35:18.780000Z,-0.23616,1,0,0,0,1
2010-08-10T21:37:59.070000Z,-0.32267,1,0,0,0,0
2010-08-10T21:38:24.990000Z,0.09172,1,1,0,0,1
2010-08-10T21:41:11.930000Z,0.39122,1,1,0,0,1
2010-08-10T22:04:14.140000Z,0.8681,1,1,0,0,1
2010-08-10T22:22:44.750000Z,-0.03056,1,0,0,0,1
2010-08-10T22:37:40.300000Z,1.8801,1,0,0,0,1
2010-08-10T23:00:22.670000Z,-0.3231,1,0,0,0,0
2010-08-10T23:35:20.880000Z,-0.46349,1,0,0,0,0
2010-08-10T23:49:21.840000Z,0.29736,1,1,0,0,0
2010-08-11T00:20:04.970000Z,0.4443,1,1,0,0,0
2010-08-11T00:20:15.310000Z,0.02705,1,1,0,0,0
2010-08-11T00:35:07.230000Z,0.2436,1,1,0,0,0
2010-08-11T00:36:04.740000Z,-0.22941,1,1,0,0,0
2010-08-11T00:37:29.910000Z,0.01002,1,1,0,0,0
2010-08-11T01:10:53.930000Z,0.8988,1,1,0,0,0
2010-08-11T01:37:20.240000Z,0.3601,1,1,0,0,0
2010-08-11T01:45:28.920000Z,1.4113,1,1,0,0,1
2010-08-11T02:14:06.870000Z,0.6138,1,1,0,0,1
2010-08-11T02:27:03.690000Z,-0.32423,1,0,0,0,0
2010-08-11T02:37:27.240000Z,-0.95753,1,0,0,0,0
2010-08-11T02:44:51.110000Z,-0.48394,1,0,0,0,1
2010-08-11T02:51:31.590000Z,-0.29237,1,0,0,0,0
2010-08-11T03:14:58.830000Z,0.05725,1,1,0,0,0
2010-08-11T03:25:07.370000Z,0.34494,1,1,0,0,0
2010-08-11T03:34:40.700000Z,-0.26282,1,1,0,0,0
2010-08-11T03:44:09.730000Z,-0.2947,1,1,0,0,0
2010-08-11T03:52:14.440000Z,-0.05902,1,0,0,0,0
2010-08-11T04:43:05.600000Z,-0.43511,1,0,0,0,0
2010-08-11T05:17:00.750000Z,-0.63668,1,0,0,0,0
2010-08-11T06:25:55.500000Z,-0.10766,1,1,0,0,0
2010-08-11T06:39:59.780000Z,-0.75571,1,0,0,0,1
2010-08-11T06:40:25.530000Z,0.08888,1,1,0,0,0
2010-08-11T07:12:43.520000Z,-0.596,1,1,0,0,0
2010-08-11T07:19:01.150000Z,-0.44963,1,0,0,0,0
2010-08-11T07:49:01.040000Z,-0.22368,1,1,0,0,1
2010-08-11T08:13:16.060000Z,-0.79604,1,1,0,0,0
2010-08-11T08:17:48.580000Z,-0.32873,1,0,0,0,0
2010-08-11T08:19:14.620000Z,-0.30474,1,1,0,0,0
2010-08-11T09:03:59.150000Z,0.30196,1,1,0,0,1
2010-08-11T09:38:40.470000Z,0.4392,1,1,0,0,0
2010-08-11T10:51:47.050000Z,0.221,1,1,0,0,0
2010-08-11T11:08:13.410000Z,0.19771,1,0,0,0,0
2010-08-11T11:09:13.580000Z,-0.31675,1,1,0,0,0
2010-08-11T11:11:45.070000Z,-0.02564,1,1,0,0,0
2010-08-11T11:13:20.290000Z,-0.01207,1,1,0,0,0
2010-08-11T11:17:43.910000Z,0.22773,1,1,0,0,1
2010-08-11T13:39:26.900000Z,0.4931,1,1,0,0,1
2010-08-11T15:01:57.290000Z,-0.13574,1,0,0,0,0
2010-08-11T15:27:54.800000Z,0.00705,1,1,0,0,0
2010-08-11T15:28:45.400000Z,0.24774,0,1,0,0,1
2010-08-11T15:39:54.830000Z,0.23793,1,1,0,0,0
2010-08-11T15:40:02.950000Z,-0.06279,1,1,0,0,0
2010-08-11T16:38:53.470000Z,-0.13402,1,0,0,0,0
2010-08-11T16:55:44.680000Z,0.8367,1,1,0,0,1
2010-08-11T18:33:02.200000Z,1.0772,1,1,0,0,1
2010-08-11T18:53:43.070000Z,0.48017,1,1,0,0,0
2010-08-11T18:55:06.940000Z,-0.32809,1,1,0,0,0
2010-08-11T19:08:39.830000Z,0.8341,1,1,0,0,1
2010-08-11T19:25:43.260000Z,1.0521,1,1,0,0,0
2010-08-11T20:38:16.590000Z,0.07636,1,1,0,0,1
2010-08-11T21:48:02.730000Z,-0.09943,1,1,0,0,0
2010-08-11T23:17:38.320000Z,-0.09761,1,0,0,0,0
2010-08-11T23:41:16.760000Z,0.05614,1,1,0,0,1
2010-08-12T00:13:24.140000Z,-0.34795,1,1,0,0,1
2010-08-12T00:59:41.360000Z,-0.10384,1,1,0,0,1
2010-08-12T01:19:10.490000Z,0.12046,1,1,0,0,1
2010-08-12T01:40:12.230000Z,-0.09521,1,1,0,0,0
2010-08-12T01:41:51.560000Z,-1.11797,1,0,0,0,0
2010-08-12T02:04:18.030000Z,0.20897,1,1,0,0,1
2010-08-12T02:04:29.440000Z,-0.03301,1,1,0,0,0
2010-08-12T02:05:06.170000Z,-0.16056,1,1,0,0,0
2010-08-12T02:27:19.480000Z,1.0439,1,1,0,0,0
2010-08-12T02:27:59.040000Z,0.22357,1,1,0,0,1
2010-08-12T02:32:55.660000Z,-0.19426,1,1,0,0,0
2010-08-12T02:33:27.520000Z,-0.47676,1,1,0,0,0
2010-08-12T02:36:15.480000Z,0.5176,1,0,0,0,1
2010-08-12T02:40:34.980000Z,0.15146,1,1,0,0,0
2010-08-12T02:46:07.210000Z,-0.23634,1,1,0,0,0
2010-08-12T02:49:40.260000Z,-0.21236,1,1,0,0,1
2010-08-12T02:57:44.530000Z,-0.17318,1,1,0,0,0
2010-08-12T02:57:52.830000Z,-0.04227,1,1,0,0,0
2010-08-12T02:59:42.180000Z,-0.34884,1,1,0,0,0
2010-08-12T03:48:57.880000Z,-0.19891,1,1,0,0,0
2010-08-12T04:19:33.270000Z,-0.43388,1,1,0,0,0
2010-08-12T04:35:05.230000Z,0.8494,1,1,0,0,1
2010-08-12T04:39:53.330000Z,0.16226,1,1,0,0,0
2010-08-12T05:35:19.150000Z,-0.22579,1,1,0,0,0
2010-08-12T05:37:25.680000Z,-0.76066,1,1,0,0,0
2010-08-12T06:09:07.250000Z,-0.29494,1,1,0,0,0
2010-08-12T06:17:34.160000Z,0.8383,1,1,0,0,1
2010-08-12T07:07:08.830000Z,-0.05289,1,0,0,0,1
2010-08-12T07:36:52.740000Z,-0.94657,1,1,0,0,0
2010-08-12T09:22:04.020000Z,-0.30189,1,1,0,0,0
2010-08-12T09:22:39.950000Z,-0.58579,1,0,0,0,0
2010-08-12T09:28:16.030000Z,0.04376,1,1,0,0,0
2010-08-12T10:13:52.150000Z,-0.53859,1,1,0,0,0
2010-08-12T10:24:41.790000Z,-0.40601,1,1,0,0,0
2010-08-12T10:40:49.870000Z,0.60107,1,0,0,0,1
2010-08-12T10:40:53.920000Z,-0.3298,1,0,0,0,0
2010-08-12T11:16:27.440000Z,-0.37085,1,1,0,0,0
2010-08-12T11:30:42.890000Z,-0.12726,1,1,0,0,1
2010-08-12T11:31:35.020000Z,-0.48986,1,1,0,0,1
2010-08-12T11:53:21.330000Z,-0.29968,1,1,0,0,1
2010-08-12T15:36:46.970000Z,0.4873,1,1,0,0,0
2010-08-12T16:36:48.280000Z,-0.55878,1,0,0,0,0
2010-08-12T16:37:40.900000Z,0.68456,0,1,0,0,0
2010-08-12T16:38:58.900000Z,1.6039,0,1,0,0,1
2010-08-12T16:42:05.500000Z,2.2172,0,1,0,0,1
2010-08-12T16:42:11.800000Z,0.86824,0,1,0,0,0
2010-08-12T16:45:29.440000Z,-0.3797,1,0,0,0,0
2010-08-12T17:04:44.230000Z,0.1672,1,1,0,0,0
2010-08-12T18:46:54.200000Z,0.12465,1,0,0,0,0
2010-08-12T18:59:50.900000Z,0.06264,1,0,0,0,1
2010-08-12T18:59:55.630000Z,-0.13185,1,1,0,0,0
2010-08-12T19:02:49.040000Z,0.35806,1,0,0,0,1
2010-08-12T19:46:29.000000Z,-0.26411,1,1,0,0,1
2010-08-12T19:47:17.800000Z,0.18339,0,1,0,0,1
2010-08-12T21:53:38.650000Z,-0.38367,1,1,0,0,0
2010-08-12T22:10:38.610000Z,0.22983,1,1,0,0,0
2010-08-12T22:25:18.610000Z,-0.03423,1,1,0,0,1
2010-08-12T22:34:58.370000Z,-0.33869,1,1,0,0,1
2010-08-12T22:35:16.310000Z,-0.2933,1,1,0,0,0
2010-08-12T23:36:10.010000Z,-0.62427,1,1,0,0,0
2010-08-12T23:52:14.210000Z,-0.21424,1,1,0,0,1
2010-08-13T00:26:26.310000Z,0.23093,1,0,0,0,0
2010-08-13T00:39:27.870000Z,-0.04683,1,1,0,0,0
2010-08-13T00:56:49.400000Z,-0.1924,1,1,0,0,0
2010-08-13T01:00:21.860000Z,-0.10519,1,1,0,0,0
2010-08-13T01:01:57.040000Z,-0.27162,1,1,0,0,0
2010-08-13T01:33:14.520000Z,-0.20088,1,0,0,0,1
2010-08-13T01:38:35.240000Z,-0.18498,1,1,0,0,0
2010-08-13T02:00:03.600000Z,-0.10148,1,1,0,0,0
2010-08-13T02:27:40.170000Z,-0.58795,1,1,0,0,0
2010-08-13T02:29:08.020000Z,-0.8312,1,1,0,0,0
2010-08-13T02:38:03.830000Z,-0.46587,1,1,0,0,0
2010-08-13T02:40:16.950000Z,-0.37413,1,1,0,0,0
2010-08-13T02:43:00.900000Z,-0.16988,1,1,0,0,0
2010-08-13T02:51:12.880000Z,-0.13352,1,0,0,0,1
2010-08-13T03:00:15.270000Z,-0.24115,1,1,0,0,0
2010-08-13T03:02:37.640000Z,-1.03516,1,1,0,0,0
2010-08-13T03:04:55.030000Z,-0.27012,1,1,0,0,0
2010-08-13T03:06:26.530000Z,-0.83161,1,1,0,0,0
2010-08-13T03:07:51.070000Z,-0.48679,1,1,0,0,0
2010-08-13T03:20:40.250000Z,0.1223,1,1,0,0,1
2010-08-13T03:21:27.290000Z,0.1802,1,1,0,0,0
2010-08-13T03:25:55.010000Z,-0.81614,1,1,0,0,0
2010-08-13T03:29:18.580000Z,-0.2701,1,1,0,0,1
2010-08-13T03:33:36.500000Z,-0.67933,1,1,0,0,0
2010-08-13T03:40:12.810000Z,-0.47265,1,1,0,0,0
2010-08-13T03:55:47.760000Z,-0.60496,1,1,0,0,0
2010-08-13T04:00:06.910000Z,-0.11847,1,1,0,0,0
2010-08-13T04:00:28.500000Z,0.03363,1,1,0,0,0
2010-08-13T04:04:27.920000Z,-0.71371,1,1,0,0,0
2010-08-13T04:18:10.310000Z,-0.996,1,1,0,0,1
2010-08-13T04:27:32.890000Z,0.31742,1,1,0,0,0
2010-08-13T04:33:35.720000Z,-0.177,1,1,0,0,0
2010-08-13T04:37:43.490000Z,-0.1844,1,1,0,0,0
2010-08-13T04:58:06.860000Z,-0.67611,1,1,0,0,0
2010-08-13T04:59:28.900000Z,0.0467,1,1,0,0,1
2010-08-13T05:15:28.420000Z,0.002,1,1,0,0,0
2010-08-13T05:19:34.950000Z,-0.01532,1,1,0,0,0
2010-08-13T05:21:38.930000Z,-0.13427,1,1,0,0,0
2010-08-13T05:21:52.660000Z,-0.3498,1,1,0,0,0
2010-08-13T05:23:03.590000Z,0.15565,1,1,0,0,1
2010-08-13T05:26:08.170000Z,-0.02789,1,1,0,0,1
2010-08-13T05:30:58.360000Z,-0.1477,1,1,0,0,0
2010-08-13T05:43:36.790000Z,-0.18587,1,1,0,0,1
2010-08-13T05:45:43.770000Z,-0.42809,1,1,0,0,0
2010-08-13T05:47:05.220000Z,0.14324,1,1,0,0,0
2010-08-13T05:51:08.740000Z,-0.02309,1,1,0,0,0
2010-08-13T05:51:35.820000Z,0.18958,1,0,0,0,0
2010-08-13T05:56:18.380000Z,-0.27088,1,1,0,0,1
2010-08-13T05:57:40.390000Z,-0.06248,1,1,0,0,0
2010-08-13T06:04:49.950000Z,-0.26816,1,1,0,0,1
2010-08-13T06:08:16.270000Z,-0.3348,1,0,0,0,0
2010-08-13T06:12:49.250000Z,0.16499,1,1,0,0,1
2010-08-13T06:13:51.850000Z,0.14544,1,1,0,0,1
2010-08-13T06:17:15.190000Z,-0.52265,1,1,0,0,0
2010-08-13T06:21:00.250000Z,-0.0646,1,1,0,0,0
2010-08-13T06:21:11.340000Z,-0.69582,1,0,0,0,0
2010-08-13T06:23:04.850000Z,-0.94417,1,1,0,0,0
2010-08-13T06:24:54.190000Z,-0.23127,1,0,0,0,1
2010-08-13T06:30:15.470000Z,-0.54324,1,1,0,0,0
2010-08-13T06:41:46.070000Z,-0.0745,1,1,0,0,1
2010-08-13T06:51:18.100000Z,-0.1995,1,1,0,0,1
2010-08-13T07:02:44.070000Z,-0.36819,1,1,0,0,0
2010-08-13T07:11:45.780000Z,0.60947,1,1,0,0,1
2010-08-13T07:20:06.900000Z,-0.14388,1,1,0,0,0
2010-08-13T07:22:03.420000Z,-0.08626,1,1,0,0,0
2010-08-13T07:33:16.010000Z,-0.13369,1,1,0,0,1
2010-08-13T07:44:47.580000Z,-0.76776,1,0,0,0,0
2010-08-13T07:48:19.570000Z,-0.51925,1,0,0,0,0
2010-08-13T07:53:44.490000Z,-0.4966,1,1,0,0,0
2010-08-13T08:01:59.130000Z,0.31156,1,0,0,0,1
2010-08-13T08:24:35.270000Z,-0.46966,1,0,0,0,0
2010-08-13T08:31:40.090000Z,-0.15803,1,1,0,0,0
2010-08-13T08:31:53.490000Z,-0.01583,1,1,0,0,0
2010-08-13T08:32:38.750000Z,-0.01211,1,0,0,0,0
2010-08-13T08:35:01.510000Z,-0.11183,1,1,0,0,0
2010-08-13T08:36:21.900000Z,-0.31144,1,0,0,0,0
2010-08-13T08:43:43.530000Z,-1.11593,1,0,0,0,0
2010-08-13T08:43:48.240000Z,-0.18304,1,1,0,0,0
2010-08-13T08:46:23.450000Z,0.03765,1,1,0,0,1
2010-08-13T08:49:13.280000Z,0.16751,1,1,0,0,0
2010-08-13T08:50:55.390000Z,-0.63233,1,1,0,0,1
2010-08-13T08:52:39.230000Z,-0.57731,1,0,0,0,0
2010-08-13T08:53:09.120000Z,-0.41254,1,1,0,0,0
2010-08-13T09:59:24.280000Z,-0.36086,1,1,0,0,1
2010-08-13T09:59:26.820000Z,-0.87854,1,0,0,0,0
2010-08-13T10:17:54.180000Z,0.09399,1,1,0,0,0
2010-08-13T10:18:14.020000Z,0.14439,1,1,0,0,1
2010-08-13T10:18:59.590000Z,-0.77208,1,0,0,0,0
2010-08-13T10:19:10.130000Z,0.88969,1,1,0,0,0
2010-08-13T10:20:04.340000Z,-0.10265,1,1,0,0,0
2010-08-13T10:27:56.550000Z,-0.31185,1,1,0,0,1
2010-08-13T10:29:00.270000Z,0.4451,1,1,0,0,0
2010-08-13T10:30:31.260000Z,-0.51445,1,1,0,0,0
2010-08-13T10:39:35.760000Z,-0.50836,1,1,0,0,0
2010-08-13T10:39:53.010000Z,-0.58006,1,0,0,0,0
2010-08-13T10:51:55.580000Z,-0.8382,1,1,0,0,0
2010-08-13T10:54:03.020000Z,-0.49003,1,1,0,0,1
2010-08-13T10:55:59.220000Z,-1.13248,1,1,0,0,0
2010-08-13T10:57:40.770000Z,-0.43142,1,1,0,0,1
2010-08-13T10:57:46.660000Z,0.11706,1,1,0,0,0
2010-08-13T11:19:07.950000Z,0.0632,1,1,0,0,0
2010-08-13T11:30:13.340000Z,-0.02215,1,1,0,0,1
2010-08-13T11:35:43.300000Z,0.09193,1,1,0,0,0
2010-08-13T11:41:36.050000Z,-0.17714,1,1,0,0,0
2010-08-13T11:46:06.350000Z,0.12697,1,1,0,0,0
2010-08-13T11:58:35.610000Z,0.12395,1,1,0,0,0
2010-08-13T12:23:10.770000Z,-0.26014,1,1,0,0,0
2010-08-13T13:06:30.560000Z,0.16799,1,1,0,0,1
2010-08-13T13:14:06.380000Z,0.232,1,1,0,0,0
2010-08-13T13:16:01.780000Z,-0.6824,1,1,0,0,0
2010-08-13T13:18:56.800000Z,-0.61446,0,1,0,0,0
2010-08-13T13:25:37.000000Z,-0.4462,0,1,0,0,1
2010-08-13T13:50:14.920000Z,-0.00659,1,1,0,0,0
2010-08-13T13:50:53.990000Z,-0.24661,1,1,0,0,0
2010-08-13T13:53:50.780000Z,-0.1844,1,1,0,0,0
2010-08-13T13:58:21.150000Z,-0.19641,1,0,0,0,0
2010-08-13T14:18:36.700000Z,0.16403,0,1,0,0,1
2010-08-13T14:21:43.320000Z,0.81229,1,1,0,0,0
2010-08-13T14:38:42.620000Z,0.7377,1,1,0,0,0
2010-08-13T14:41:33.310000Z,0.1214,1,1,0,0,0
2010-08-13T14:44:15.560000Z,0.2317,1,1,0,0,0
2010-08-13T14:49:55.620000Z,-0.20474,1,1,0,0,0
2010-08-13T14:56:48.420000Z,-0.36965,1,1,0,0,0
2010-08-13T15:02:36.280000Z,0.5359,1,1,0,0,1
2010-08-13T15:26:39.710000Z,0.3105,1,1,0,0,0
2010-08-13T15:43:13.140000Z,0.08665,1,1,0,0,0
2010-08-13T15:47:54.680000Z,0.2203,1,1,0,0,0
2010-08-13T15:53:53.890000Z,-0.04515,1,1,0,0,0
2010-08-13T15:54:59.490000Z,0.53132,1,1,0,0,1
2010-08-13T15:55:34.040000Z,-0.48021,1,0,0,0,0
2010-08-13T16:09:40.910000Z,0.1464,1,1,0,0,0
2010-08-13T16:12:33.820000Z,1.3539,1,0,0,0,1
2010-08-13T16:13:19.040000Z,-0.32147,1,1,0,0,0
2010-08-13T16:14:02.500000Z,0.58258,1,1,0,0,1
2010-08-13T16:15:34.270000Z,0.28858,1,1,0,0,1
2010-08-13T16:17:16.950000Z,1.7329,1,1,0,0,1
2010-08-13T16:30:25.830000Z,-0.14476,1,0,0,0,0
2010-08-13T16:37:53.010000Z,0.01801,1,1,0,0,0
2010-08-13T16:41:44.450000Z,-0.34385,1,1,0,0,0
2010-08-13T16:45:19.070000Z,-0.19703,1,1,0,0,0
2010-08-13T17:13:42.400000Z,0.2925,1,1,0,0,0
2010-08-13T17:35:54.160000Z,0.21436,1,1,0,0,0
2010-08-13T18:23:03.140000Z,0.12852,1,1,0,0,0
2010-08-13T18:48:37.140000Z,-0.21094,1,0,0,0,0
2010-08-13T18:49:05.950000Z,-0.14487,1,1,0,0,1
2010-08-13T19:00:31.640000Z,-0.43012,1,1,0,0,0
2010-08-13T19:49:58.650000Z,-0.59366,1,0,0,0,1
2010-08-13T20:17:14.610000Z,0.18003,1,1,0,0,0
2010-08-13T20:17:58.810000Z,-0.58683,1,1,0,0,0
2010-08-13T20:44:00.000000Z,0.33009,1,0,0,0,1
2010-08-13T21:58:40.940000Z,0.5499,1,1,0,0,1
2010-08-13T22:12:51.970000Z,0.15553,1,1,0,0,0
2010-08-13T22:24:13.270000Z,-0.07818,1,1,0,0,0
2010-08-13T23:06:37.120000Z,-0.96103,1,0,0,0,0
2010-08-13T23:08:35.500000Z,0.08687,1,0,0,0,0
2010-08-13T23:11:05.650000Z,-0.39376,1,0,0,0,0
2010-08-13T23:20:09.970000Z,-0.58519,1,1,0,0,0
2010-08-13T23:23:26.560000Z,-0.00735,1,1,0,0,0
2010-08-13T23:42:43.070000Z,-0.67268,1,1,0,0,0
2010-08-13T23:42:58.380000Z,-0.01365,1,1,0,0,0
2010-08-13T23:44:10.190000Z,0.09604,1,1,0,0,0
2010-08-14T01:47:04.630000Z,0.05101,1,1,0,0,0
2010-08-14T02:18:54.850000Z,0.10862,1,0,0,0,0
2010-08-14T02:48:07.860000Z,-0.05943,1,0,0,0,1
2010-08-14T02:49:23.740000Z,-0.25452,1,0,0,0,1
2010-08-14T03:13:09.890000Z,-0.3416,1,1,0,0,0
2010-08-14T03:31:29.880000Z,-0.1094,1,1,0,0,0
2010-08-14T03:32:56.580000Z,-0.09819,1,1,0,0,0
2010-08-14T03:32:59.670000Z,-0.18692,1,0,0,0,0
2010-08-14T03:48:36.220000Z,0.71896,1,1,0,0,1
2010-08-14T03:50:16.310000Z,0.28357,1,1,0,0,0
2010-08-14T03:52:56.910000Z,-0.22639,1,0,0,0,0
2010-08-14T04:11:20.480000Z,0.5904,1,0,0,0,0
2010-08-14T04:32:09.430000Z,-0.22225,1,0,0,0,0
2010-08-14T05:22:57.830000Z,-0.09041,1,1,0,0,0
2010-08-14T05:24:29.940000Z,-0.54942,1,1,0,0,0
2010-08-14T05:34:09.100000Z,-0.7085,1,1,0,0,0
2010-08-14T06:45:14.920000Z,-0.56446,1,0,0,0,1
2010-08-14T06:57:37.430000Z,-0.31158,1,1,0,0,0
2010-08-14T07:08:01.410000Z,-0.39535,1,1,0,0,0
2010-08-14T07:15:07.390000Z,-0.55061,1,1,0,0,0
2010-08-14T07:33:40.980000Z,-0.2797,1,1,0,0,0
2010-08-14T08:23:22.580000Z,-0.27382,1,0,0,0,1
2010-08-14T08:29:42.450000Z,-0.00154,1,0,0,0,1
2010-08-14T08:52:13.590000Z,0.13269,1,1,0,0,0
2010-08-14T09:23:44.260000Z,-0.35437,1,1,0,0,0
2010-08-14T09:58:52.580000Z,-0.3009,1,1,0,0,1
2010-08-14T10:32:38.350000Z,-0.63005,1,1,0,0,1
2010-08-14T10:36:29.490000Z,-0.56969,1,1,0,0,0
2010-08-14T10:49:59.600000Z,0.05651,1,1,0,0,1
2010-08-14T11:00:31.740000Z,-0.1397,1,1,0,0,0
2010-08-14T11:04:20.770000Z,-0.69462,1,0,0,0,0
2010-08-14T11:16:37.840000Z,-0.10333,1,1,0,0,0
2010-08-14T11:16:48.300000Z,-0.65089,1,1,0,0,0
2010-08-14T11:24:50.830000Z,0.2445,1,1,0,0,1
2010-08-14T11:28:08.580000Z,-0.33471,1,1,0,0,0
2010-08-14T11:30:30.470000Z,-0.2718,1,1,0,0,0
2010-08-14T11:35:18.760000Z,-0.55095,1,0,0,0,0
2010-08-14T11:46:00.950000Z,0.7648,1,1,0,0,0
2010-08-14T11:46:03.990000Z,-0.08546,1,0,0,0,0
2010-08-14T11:46:32.990000Z,-0.49956,1,1,0,0,1
2010-08-14T12:14:01.600000Z,0.43742,1,1,0,0,0
2010-08-14T12:15:11.860000Z,-0.36614,1,1,0,0,0
2010-08-14T12:16:04.320000Z,-0.82421,1,1,0,0,0
2010-08-14T12:22:32.840000Z,0.07041,1,0,0,0,0
2010-08-14T12:57:51.250000Z,0.2637,1,1,0,0,0
2010-08-14T13:00:05.760000Z,0.063,1,1,0,0,0
2010-08-14T13:12:12.260000Z,-0.30463,1,0,0,0,0
2010-08-14T13:14:48.570000Z,0.3323,1,0,0,0,1
2010-08-14T13:18:39.120000Z,-0.0285,1,1,0,0,0
2010-08-14T13:28:39.630000Z,-0.40765,1,1,0,0,1
2010-08-14T14:25:36.260000Z,0.4714,1,1,0,0,0
2010-08-14T14:31:13.790000Z,-0.41418,1,1,0,0,0
2010-08-14T14:38:13.000000Z,0.1502,1,1,0,0,0
2010-08-14T14:40:23.720000Z,-0.08437,1,1,0,0,0
2010-08-14T14:56:19.820000Z,0.10218,1,1,0,0,0
2010-08-14T15:06:00.660000Z,-0.33091,1,1,0,0,0
2010-08-14T15:15:43.420000Z,-0.02772,1,1,0,0,0
2010-08-14T15:17:29.260000Z,-0.16153,1,1,0,0,0
2010-08-14T15:22:13.950000Z,0.1925,1,1,0,0,0
2010-08-14T15:26:33.150000Z,0.0711,1,1,0,0,0
2010-08-14T15:40:29.180000Z,-0.1175,1,1,0,0,1
2010-08-14T15:53:09.890000Z,0.0401,1,1,0,0,0
2010-08-14T15:55:24.580000Z,-0.0933,1,1,0,0,1
2010-08-14T15:56:02.910000Z,-0.39873,1,1,0,0,0
2010-08-14T16:21:17.200000Z,-0.46786,1,1,0,0,0
2010-08-14T16:24:50.240000Z,-0.94777,1,1,0,0,0
2010-08-14T16:29:44.250000Z,-0.31258,1,0,0,0,0
2010-08-14T16:31:28.930000Z,-0.00048,1,1,0,0,0
2010-08-14T16:55:03.040000Z,-0.9929,1,0,0,0,1
2010-08-14T17:14:07.660000Z,-0.042,1,1,0,0,0
2010-08-14T17:45:47.490000Z,0.07807,1,1,0,0,0
2010-08-14T17:45:53.340000Z,1.18504,1,0,0,0,0
2010-08-14T17:45:56.700000Z,-0.08494,1,1,0,0,0
